企业代号,销方单位代号,销方单位代号
E63,A01482,2
E63,A02282,2
E63,A02415,2
E63,A02982,2
E63,A03185,2
E63,A03626,2
E63,A04813,2
E63,A04830,2
E63,A05792,2
E63,A06506,2
E63,A06520,2
E63,A06635,2
E63,A06745,2
E63,A06835,2
E63,A06959,2
E63,A06995,2
E63,A07012,2
E63,A07293,2
E63,A07488,2
E63,A07690,2
E63,A07748,2
E63,A07758,2
E63,A07797,2
E63,A07912,2
E63,A08065,2
E63,A08622,2
E63,A08648,2
E63,A08706,2
E63,A08832,2
E63,A08921,2
E63,A09024,2
E63,A09204,2
E63,A09284,2
E63,A09415,2
E63,A09516,2
E63,A09557,2
E63,A09593,2
E63,A09936,2
E63,A09947,2
E63,A10698,2
E63,A10741,2
E63,A12756,2
E63,A13590,2
E63,A13694,2
E63,A13702,2
E63,A13782,2
E63,A00176,1
E63,A00296,1
E63,A00539,1
E63,A00561,1
E63,A00571,1
E63,A00610,1
E63,A00735,1
E63,A00777,1
E63,A00821,1
E63,A00882,1
E63,A01158,1
E63,A01328,1
E63,A01571,1
E63,A01964,1
E63,A02188,1
E63,A02243,1
E63,A02271,1
E63,A02272,1
E63,A02551,1
E63,A02558,1
E63,A02610,1
E63,A02819,1
E63,A02845,1
E63,A02895,1
E63,A02915,1
E63,A02972,1
E63,A02981,1
E63,A02992,1
E63,A03114,1
E63,A03181,1
E63,A03249,1
E63,A03318,1
E63,A03489,1
E63,A03543,1
E63,A03624,1
E63,A04343,1
E63,A04596,1
E63,A04728,1
E63,A05430,1
E63,A05707,1
E63,A05811,1
E63,A05838,1
E63,A05960,1
E63,A06027,1
E63,A06242,1
E63,A06354,1
E63,A06454,1
E63,A06488,1
E63,A06556,1
E63,A06569,1
E63,A06731,1
E63,A06735,1
E63,A06777,1
E63,A06784,1
E63,A06785,1
E63,A06892,1
E63,A06956,1
E63,A06975,1
E63,A06993,1
E63,A07027,1
E63,A07051,1
E63,A07068,1
E63,A07111,1
E63,A07157,1
E63,A07159,1
E63,A07171,1
E63,A07221,1
E63,A07242,1
E63,A07256,1
E63,A07263,1
E63,A07345,1
E63,A07354,1
E63,A07452,1
E63,A07476,1
E63,A07491,1
E63,A07548,1
E63,A07552,1
E63,A07564,1
E63,A07567,1
E63,A07572,1
E63,A07581,1
E63,A07589,1
E63,A07685,1
E63,A07803,1
E63,A07808,1
E63,A08018,1
E63,A08118,1
E63,A08145,1
E63,A08215,1
E63,A08236,1
E63,A08238,1
E63,A08300,1
E63,A08309,1
E63,A08315,1
E63,A08415,1
E63,A08451,1
E63,A08457,1
E63,A08462,1
E63,A08477,1
E63,A08579,1
E63,A08628,1
E63,A08696,1
E63,A08732,1
E63,A08749,1
E63,A08815,1
E63,A08888,1
E63,A08889,1
E63,A08890,1
E63,A09091,1
E63,A09145,1
E63,A09184,1
E63,A09198,1
E63,A09252,1
E63,A09254,1
E63,A09347,1
E63,A09359,1
E63,A09503,1
E63,A09522,1
E63,A09546,1
E63,A09552,1
E63,A09555,1
E63,A09580,1
E63,A09583,1
E63,A09595,1
E63,A09596,1
E63,A09797,1
E63,A09885,1
E63,A09924,1
E63,A10345,1
E63,A10531,1
E63,A10686,1
E63,A10687,1
E63,A10713,1
E63,A10725,1
E63,A10767,1
E63,A10782,1
E63,A10818,1
E63,A10861,1
E63,A10874,1
E63,A11022,1
E63,A11054,1
E63,A11105,1
E63,A11107,1
E63,A11280,1
E63,A12189,1
E63,A12205,1
E63,A12514,1
E63,A12600,1
E63,A12722,1
E63,A12783,1
E63,A12852,1
E63,A12875,1
E63,A13116,1
E63,A13125,1
E63,A13133,1
E63,A13159,1
E63,A13161,1
E63,A13163,1
E63,A13244,1
E63,A13565,1
E63,A13568,1
E63,A13605,1
E63,A13688,1
E64,A03905,4
E64,A03338,3
E64,A03417,3
E64,A07612,3
E64,A09184,3
E64,A02272,1
E64,A03100,1
E64,A03114,1
E64,A03339,1
E64,A06204,1
E64,A06538,1
E64,A07450,1
E64,A08185,1
E64,A08978,1
E64,A09269,1
E64,A09656,1
E64,A10723,1
E64,A10844,1
E64,A11074,1
E64,A13557,1
E64,A13571,1
E65,A00370,314
E65,A05375,78
E65,A07242,41
E65,A00775,35
E65,A07368,29
E65,A05891,13
E65,A07483,8
E65,A07576,8
E65,A07575,7
E65,A07752,6
E65,A09656,6
E65,A07313,4
E65,A03626,3
E65,A08973,3
E65,A10937,3
E65,A00327,2
E65,A00826,2
E65,A05956,2
E65,A06549,2
E65,A07461,2
E65,A08954,2
E65,A00296,1
E65,A02582,1
E65,A05430,1
E65,A06337,1
E65,A07033,1
E65,A07123,1
E65,A07462,1
E65,A07506,1
E65,A07857,1
E65,A08161,1
E65,A08638,1
E65,A08860,1
E65,A09504,1
E65,A11615,1
E65,A13428,1
E65,A13941,1
E65,A13942,1
E66,A03811,211
E66,A02948,138
E66,A00370,90
E66,A06372,72
E66,A06470,8
E66,A07459,7
E66,A03889,5
E66,A06608,5
E66,A09180,5
E66,A13557,5
E66,A02284,4
E66,A00297,3
E66,A07242,3
E66,A02282,2
E66,A02816,2
E66,A09528,2
E66,A10096,2
E66,A00609,1
E66,A00882,1
E66,A02818,1
E66,A03624,1
E66,A05891,1
E66,A06559,1
E66,A06678,1
E66,A06750,1
E66,A07302,1
E66,A07348,1
E66,A08107,1
E66,A08223,1
E66,A13151,1
E67,A00370,88
E67,A06470,62
E67,A12791,20
E67,A02726,19
E67,A06318,17
E67,A00908,16
E67,A08115,14
E67,A03020,12
E67,A07242,11
E67,A01205,10
E67,A06969,10
E67,A00609,9
E67,A07578,9
E67,A08973,9
E67,A09776,9
E67,A02282,7
E67,A06204,7
E67,A07787,7
E67,A09204,7
E67,A09957,7
E67,A13674,7
E67,A00633,6
E67,A00732,5
E67,A02746,5
E67,A06372,5
E67,A06566,5
E67,A07046,5
E67,A08947,5
E67,A13116,5
E67,A13655,5
E67,A00731,4
E67,A04982,4
E67,A04986,4
E67,A04987,4
E67,A07048,4
E67,A07837,4
E67,A07973,4
E67,A10133,4
E67,A00935,3
E67,A01305,3
E67,A01942,3
E67,A02491,3
E67,A02610,3
E67,A03380,3
E67,A06659,3
E67,A07017,3
E67,A08477,3
E67,A09184,3
E67,A12116,3
E67,A12182,3
E67,A00543,2
E67,A00610,2
E67,A00730,2
E67,A00734,2
E67,A00882,2
E67,A00884,2
E67,A01276,2
E67,A01827,2
E67,A01960,2
E67,A02388,2
E67,A02889,2
E67,A03310,2
E67,A03889,2
E67,A03930,2
E67,A05150,2
E67,A06184,2
E67,A06788,2
E67,A07051,2
E67,A07518,2
E67,A07889,2
E67,A07906,2
E67,A08977,2
E67,A09286,2
E67,A09920,2
E67,A11136,2
E67,A11317,2
E67,A12788,2
E67,A13197,2
E67,A13643,2
E67,A13686,2
E67,A00288,1
E67,A00314,1
E67,A00412,1
E67,A00438,1
E67,A00476,1
E67,A00562,1
E67,A00638,1
E67,A00698,1
E67,A00733,1
E67,A00762,1
E67,A00768,1
E67,A01134,1
E67,A01136,1
E67,A01274,1
E67,A01278,1
E67,A01442,1
E67,A01451,1
E67,A01455,1
E67,A01482,1
E67,A01594,1
E67,A01603,1
E67,A01710,1
E67,A01926,1
E67,A01937,1
E67,A01951,1
E67,A01959,1
E67,A01962,1
E67,A01963,1
E67,A02279,1
E67,A02382,1
E67,A02384,1
E67,A02385,1
E67,A02391,1
E67,A02393,1
E67,A02394,1
E67,A02396,1
E67,A02400,1
E67,A02401,1
E67,A02515,1
E67,A02626,1
E67,A02760,1
E67,A02794,1
E67,A02832,1
E67,A02852,1
E67,A02894,1
E67,A02981,1
E67,A03052,1
E67,A03488,1
E67,A03677,1
E67,A04967,1
E67,A04984,1
E67,A05628,1
E67,A05751,1
E67,A05891,1
E67,A05953,1
E67,A05954,1
E67,A06089,1
E67,A06219,1
E67,A06243,1
E67,A06324,1
E67,A06398,1
E67,A06461,1
E67,A06573,1
E67,A06835,1
E67,A06869,1
E67,A06941,1
E67,A07211,1
E67,A07352,1
E67,A07392,1
E67,A07471,1
E67,A07649,1
E67,A07921,1
E67,A07947,1
E67,A08076,1
E67,A08142,1
E67,A08233,1
E67,A08297,1
E67,A08380,1
E67,A08390,1
E67,A08629,1
E67,A08764,1
E67,A09019,1
E67,A09022,1
E67,A09081,1
E67,A09151,1
E67,A09198,1
E67,A09268,1
E67,A09656,1
E67,A09840,1
E67,A10019,1
E67,A10176,1
E67,A11023,1
E67,A11137,1
E67,A11138,1
E67,A11141,1
E67,A12117,1
E67,A12130,1
E67,A12141,1
E67,A12168,1
E67,A12187,1
E67,A12189,1
E67,A12708,1
E67,A12756,1
E67,A12765,1
E67,A12769,1
E67,A12778,1
E67,A12866,1
E67,A13163,1
E67,A13164,1
E67,A13454,1
E67,A13557,1
E67,A13558,1
E67,A13642,1
E67,A13690,1
E67,A13779,1
E67,A13892,1
E68,A09184,2
E68,A02274,1
E69,A13116,1
E7,A00370,934
E7,A00357,653
E7,A05862,458
E7,A00352,379
E7,A00356,351
E7,A00351,289
E7,A13197,285
E7,A00355,274
E7,A00354,242
E7,A00350,234
E7,A03889,219
E7,A06581,219
E7,A01380,176
E7,A05891,168
E7,A09034,132
E7,A10605,128
E7,A09259,102
E7,A00345,97
E7,A06928,91
E7,A02648,85
E7,A08184,83
E7,A02982,81
E7,A11104,81
E7,A06204,80
E7,A00823,77
E7,A13655,76
E7,A05628,74
E7,A03395,67
E7,A07242,63
E7,A12117,58
E7,A07445,57
E7,A08906,56
E7,A08507,53
E7,A05137,50
E7,A07260,46
E7,A03325,45
E7,A06451,45
E7,A07413,44
E7,A00353,43
E7,A06117,41
E7,A00795,40
E7,A01407,40
E7,A06959,40
E7,A09552,40
E7,A11074,40
E7,A11277,39
E7,A00349,38
E7,A11946,38
E7,A12076,38
E7,A13732,38
E7,A00826,37
E7,A02382,37
E7,A06374,37
E7,A04275,36
E7,A07333,36
E7,A07368,36
E7,A00372,35
E7,A06930,35
E7,A13702,33
E7,A06470,32
E7,A00560,31
E7,A00789,31
E7,A10307,31
E7,A01005,30
E7,A06372,30
E7,A08121,30
E7,A11703,30
E7,A02282,29
E7,A04119,29
E7,A11193,29
E7,A05640,28
E7,A07921,28
E7,A12183,28
E7,A00902,27
E7,A11712,27
E7,A12143,26
E7,A05430,25
E7,A00790,24
E7,A03851,24
E7,A04349,24
E7,A04460,24
E7,A10334,23
E7,A10361,23
E7,A02318,22
E7,A02704,22
E7,A12726,22
E7,A01002,21
E7,A04276,21
E7,A07086,21
E7,A07132,21
E7,A13390,21
E7,A03310,20
E7,A04180,20
E7,A11380,20
E7,A13418,20
E7,A01409,19
E7,A02122,19
E7,A09920,19
E7,A01296,18
E7,A01327,18
E7,A06609,18
E7,A11105,18
E7,A00248,17
E7,A02832,17
E7,A03680,17
E7,A06297,17
E7,A12144,17
E7,A12317,17
E7,A13198,17
E7,A13399,17
E7,A00727,16
E7,A00745,16
E7,A02627,16
E7,A03474,16
E7,A04363,16
E7,A05232,16
E7,A11205,16
E7,A02008,15
E7,A02805,15
E7,A04282,15
E7,A10613,15
E7,A11185,15
E7,A00423,14
E7,A03478,14
E7,A04167,14
E7,A04240,14
E7,A04277,14
E7,A05392,14
E7,A05811,14
E7,A06032,14
E7,A06453,14
E7,A11154,14
E7,A13400,14
E7,A13557,14
E7,A00845,13
E7,A01484,13
E7,A02163,13
E7,A02851,13
E7,A02986,13
E7,A04045,13
E7,A04210,13
E7,A04280,13
E7,A04338,13
E7,A04348,13
E7,A06587,13
E7,A07252,13
E7,A07313,13
E7,A08395,13
E7,A09435,13
E7,A09661,13
E7,A11411,13
E7,A11414,13
E7,A01037,12
E7,A01215,12
E7,A01229,12
E7,A01239,12
E7,A03623,12
E7,A04044,12
E7,A04135,12
E7,A04185,12
E7,A04343,12
E7,A05105,12
E7,A05116,12
E7,A06676,12
E7,A07756,12
E7,A09238,12
E7,A09546,12
E7,A10098,12
E7,A11731,12
E7,A01449,11
E7,A01653,11
E7,A02109,11
E7,A04068,11
E7,A04138,11
E7,A04320,11
E7,A04335,11
E7,A04341,11
E7,A06042,11
E7,A07007,11
E7,A07234,11
E7,A07595,11
E7,A08412,11
E7,A09421,11
E7,A10096,11
E7,A11345,11
E7,A02156,10
E7,A04063,10
E7,A04078,10
E7,A04121,10
E7,A04137,10
E7,A04281,10
E7,A04382,10
E7,A04459,10
E7,A06515,10
E7,A07365,10
E7,A08290,10
E7,A08334,10
E7,A08973,10
E7,A12189,10
E7,A12844,10
E7,A13080,10
E7,A00536,9
E7,A00699,9
E7,A01430,9
E7,A01488,9
E7,A02164,9
E7,A03346,9
E7,A03450,9
E7,A03743,9
E7,A04176,9
E7,A04285,9
E7,A04369,9
E7,A04405,9
E7,A04429,9
E7,A06041,9
E7,A06326,9
E7,A06683,9
E7,A07837,9
E7,A09509,9
E7,A09564,9
E7,A11167,9
E7,A12137,9
E7,A13332,9
E7,A01201,8
E7,A02136,8
E7,A04048,8
E7,A04076,8
E7,A04088,8
E7,A04101,8
E7,A04122,8
E7,A04134,8
E7,A04286,8
E7,A04353,8
E7,A04396,8
E7,A05274,8
E7,A05904,8
E7,A06132,8
E7,A06978,8
E7,A07012,8
E7,A07938,8
E7,A09566,8
E7,A10434,8
E7,A11273,8
E7,A11433,8
E7,A12123,8
E7,A12329,8
E7,A13116,8
E7,A13394,8
E7,A00032,7
E7,A00612,7
E7,A00867,7
E7,A00880,7
E7,A00883,7
E7,A01398,7
E7,A01404,7
E7,A02121,7
E7,A04087,7
E7,A04108,7
E7,A04243,7
E7,A04245,7
E7,A04370,7
E7,A04394,7
E7,A04420,7
E7,A04427,7
E7,A05061,7
E7,A05150,7
E7,A05922,7
E7,A07161,7
E7,A07253,7
E7,A07262,7
E7,A07408,7
E7,A07555,7
E7,A11087,7
E7,A11625,7
E7,A12118,7
E7,A13085,7
E7,A13626,7
E7,A00031,6
E7,A00537,6
E7,A00748,6
E7,A00829,6
E7,A00963,6
E7,A01014,6
E7,A01133,6
E7,A01473,6
E7,A01916,6
E7,A02503,6
E7,A03361,6
E7,A03367,6
E7,A03388,6
E7,A03465,6
E7,A04052,6
E7,A04067,6
E7,A04235,6
E7,A04309,6
E7,A04314,6
E7,A04430,6
E7,A04456,6
E7,A05280,6
E7,A06058,6
E7,A06149,6
E7,A06158,6
E7,A06231,6
E7,A07265,6
E7,A07288,6
E7,A07321,6
E7,A07407,6
E7,A07419,6
E7,A07857,6
E7,A08322,6
E7,A08504,6
E7,A09054,6
E7,A09549,6
E7,A09572,6
E7,A09664,6
E7,A09898,6
E7,A10100,6
E7,A10475,6
E7,A11123,6
E7,A11186,6
E7,A11336,6
E7,A11451,6
E7,A11588,6
E7,A11730,6
E7,A11748,6
E7,A12159,6
E7,A12729,6
E7,A12807,6
E7,A12814,6
E7,A12852,6
E7,A12860,6
E7,A13417,6
E7,A13436,6
E7,A00044,5
E7,A00142,5
E7,A00327,5
E7,A00697,5
E7,A01365,5
E7,A01403,5
E7,A01418,5
E7,A02159,5
E7,A02499,5
E7,A03197,5
E7,A03626,5
E7,A03974,5
E7,A03975,5
E7,A04064,5
E7,A04066,5
E7,A04072,5
E7,A04096,5
E7,A04107,5
E7,A04126,5
E7,A04186,5
E7,A04198,5
E7,A04242,5
E7,A04278,5
E7,A04279,5
E7,A04283,5
E7,A04287,5
E7,A04337,5
E7,A04342,5
E7,A04345,5
E7,A04376,5
E7,A04389,5
E7,A04428,5
E7,A04455,5
E7,A04592,5
E7,A04956,5
E7,A05096,5
E7,A05140,5
E7,A05559,5
E7,A05621,5
E7,A06119,5
E7,A06890,5
E7,A06891,5
E7,A07251,5
E7,A07268,5
E7,A07409,5
E7,A07528,5
E7,A07586,5
E7,A07620,5
E7,A08957,5
E7,A09033,5
E7,A09241,5
E7,A09436,5
E7,A09599,5
E7,A09656,5
E7,A09703,5
E7,A09736,5
E7,A09936,5
E7,A10311,5
E7,A11121,5
E7,A11338,5
E7,A11346,5
E7,A11387,5
E7,A11635,5
E7,A11783,5
E7,A11812,5
E7,A12108,5
E7,A12151,5
E7,A12727,5
E7,A12987,5
E7,A13205,5
E7,A00422,4
E7,A00542,4
E7,A00569,4
E7,A00608,4
E7,A00667,4
E7,A01090,4
E7,A01106,4
E7,A01241,4
E7,A01271,4
E7,A01297,4
E7,A01408,4
E7,A01423,4
E7,A01976,4
E7,A02064,4
E7,A02110,4
E7,A02111,4
E7,A02124,4
E7,A02128,4
E7,A02158,4
E7,A02394,4
E7,A02479,4
E7,A02956,4
E7,A03091,4
E7,A03162,4
E7,A03169,4
E7,A03373,4
E7,A03768,4
E7,A03794,4
E7,A03963,4
E7,A04051,4
E7,A04075,4
E7,A04079,4
E7,A04090,4
E7,A04095,4
E7,A04100,4
E7,A04106,4
E7,A04181,4
E7,A04202,4
E7,A04223,4
E7,A04229,4
E7,A04236,4
E7,A04251,4
E7,A04290,4
E7,A04294,4
E7,A04322,4
E7,A04334,4
E7,A04357,4
E7,A04358,4
E7,A04371,4
E7,A04398,4
E7,A04404,4
E7,A04462,4
E7,A05099,4
E7,A05145,4
E7,A05190,4
E7,A05409,4
E7,A05642,4
E7,A05699,4
E7,A05814,4
E7,A05995,4
E7,A06052,4
E7,A06301,4
E7,A06718,4
E7,A07171,4
E7,A07256,4
E7,A07261,4
E7,A07263,4
E7,A07286,4
E7,A07531,4
E7,A08112,4
E7,A08119,4
E7,A08149,4
E7,A08212,4
E7,A08484,4
E7,A08573,4
E7,A08648,4
E7,A08708,4
E7,A08976,4
E7,A09463,4
E7,A09629,4
E7,A09710,4
E7,A09875,4
E7,A10335,4
E7,A10371,4
E7,A11129,4
E7,A11164,4
E7,A11210,4
E7,A11415,4
E7,A11438,4
E7,A11524,4
E7,A11645,4
E7,A11866,4
E7,A11933,4
E7,A12119,4
E7,A12120,4
E7,A12139,4
E7,A12328,4
E7,A12368,4
E7,A12612,4
E7,A12933,4
E7,A13443,4
E7,A13475,4
E7,A13867,4
E7,A13898,4
E7,A00035,3
E7,A00221,3
E7,A00589,3
E7,A00678,3
E7,A00696,3
E7,A00763,3
E7,A00766,3
E7,A00771,3
E7,A00869,3
E7,A00931,3
E7,A01055,3
E7,A01073,3
E7,A01119,3
E7,A01121,3
E7,A01216,3
E7,A01217,3
E7,A01240,3
E7,A01303,3
E7,A01369,3
E7,A01371,3
E7,A01424,3
E7,A01442,3
E7,A01477,3
E7,A01486,3
E7,A01625,3
E7,A01626,3
E7,A02162,3
E7,A02280,3
E7,A02543,3
E7,A02558,3
E7,A02784,3
E7,A02786,3
E7,A02793,3
E7,A02797,3
E7,A02833,3
E7,A02854,3
E7,A02953,3
E7,A02954,3
E7,A02955,3
E7,A03225,3
E7,A03357,3
E7,A03466,3
E7,A03467,3
E7,A03622,3
E7,A03712,3
E7,A03727,3
E7,A03895,3
E7,A03953,3
E7,A03966,3
E7,A04086,3
E7,A04089,3
E7,A04094,3
E7,A04102,3
E7,A04103,3
E7,A04203,3
E7,A04205,3
E7,A04219,3
E7,A04222,3
E7,A04226,3
E7,A04234,3
E7,A04249,3
E7,A04301,3
E7,A04305,3
E7,A04308,3
E7,A04310,3
E7,A04311,3
E7,A04312,3
E7,A04313,3
E7,A04347,3
E7,A04364,3
E7,A04426,3
E7,A04607,3
E7,A04953,3
E7,A05110,3
E7,A05620,3
E7,A05758,3
E7,A05933,3
E7,A05985,3
E7,A06050,3
E7,A06051,3
E7,A06120,3
E7,A06122,3
E7,A06260,3
E7,A06275,3
E7,A06447,3
E7,A06749,3
E7,A07018,3
E7,A07027,3
E7,A07116,3
E7,A07270,3
E7,A07272,3
E7,A07283,3
E7,A07284,3
E7,A07285,3
E7,A07290,3
E7,A07297,3
E7,A07394,3
E7,A07403,3
E7,A07412,3
E7,A08088,3
E7,A08123,3
E7,A08146,3
E7,A08195,3
E7,A08354,3
E7,A08712,3
E7,A09256,3
E7,A09294,3
E7,A09501,3
E7,A09663,3
E7,A09963,3
E7,A10106,3
E7,A10107,3
E7,A10164,3
E7,A10172,3
E7,A10183,3
E7,A10196,3
E7,A10292,3
E7,A10303,3
E7,A11113,3
E7,A11156,3
E7,A11163,3
E7,A11189,3
E7,A11317,3
E7,A11327,3
E7,A11337,3
E7,A11420,3
E7,A11441,3
E7,A11444,3
E7,A11613,3
E7,A11638,3
E7,A11642,3
E7,A11697,3
E7,A11869,3
E7,A11935,3
E7,A11943,3
E7,A11950,3
E7,A11976,3
E7,A12126,3
E7,A12132,3
E7,A12190,3
E7,A12333,3
E7,A12367,3
E7,A12482,3
E7,A12728,3
E7,A12809,3
E7,A13203,3
E7,A13204,3
E7,A13212,3
E7,A13213,3
E7,A13226,3
E7,A13441,3
E7,A13476,3
E7,A13477,3
E7,A13597,3
E7,A13638,3
E7,A00454,2
E7,A00541,2
E7,A00543,2
E7,A00660,2
E7,A00662,2
E7,A00686,2
E7,A00785,2
E7,A00868,2
E7,A00886,2
E7,A00966,2
E7,A00995,2
E7,A01041,2
E7,A01066,2
E7,A01132,2
E7,A01205,2
E7,A01231,2
E7,A01291,2
E7,A01367,2
E7,A01390,2
E7,A01396,2
E7,A01410,2
E7,A01414,2
E7,A01422,2
E7,A01426,2
E7,A01479,2
E7,A01480,2
E7,A01491,2
E7,A01501,2
E7,A01978,2
E7,A02054,2
E7,A02095,2
E7,A02112,2
E7,A02113,2
E7,A02114,2
E7,A02127,2
E7,A02130,2
E7,A02138,2
E7,A02160,2
E7,A02161,2
E7,A02178,2
E7,A02188,2
E7,A02359,2
E7,A02384,2
E7,A02388,2
E7,A02390,2
E7,A02401,2
E7,A02480,2
E7,A02853,2
E7,A02980,2
E7,A03355,2
E7,A03360,2
E7,A03368,2
E7,A03370,2
E7,A03461,2
E7,A03462,2
E7,A03463,2
E7,A03464,2
E7,A03567,2
E7,A03624,2
E7,A03633,2
E7,A03635,2
E7,A03733,2
E7,A03783,2
E7,A03796,2
E7,A03873,2
E7,A03959,2
E7,A03961,2
E7,A03964,2
E7,A03965,2
E7,A03967,2
E7,A03973,2
E7,A03996,2
E7,A04000,2
E7,A04084,2
E7,A04093,2
E7,A04104,2
E7,A04127,2
E7,A04132,2
E7,A04166,2
E7,A04178,2
E7,A04179,2
E7,A04187,2
E7,A04204,2
E7,A04208,2
E7,A04211,2
E7,A04212,2
E7,A04213,2
E7,A04214,2
E7,A04216,2
E7,A04217,2
E7,A04218,2
E7,A04233,2
E7,A04241,2
E7,A04247,2
E7,A04248,2
E7,A04274,2
E7,A04289,2
E7,A04291,2
E7,A04295,2
E7,A04296,2
E7,A04300,2
E7,A04325,2
E7,A04336,2
E7,A04340,2
E7,A04383,2
E7,A04393,2
E7,A04610,2
E7,A04782,2
E7,A04951,2
E7,A04985,2
E7,A05053,2
E7,A05161,2
E7,A05186,2
E7,A05334,2
E7,A05407,2
E7,A05414,2
E7,A05595,2
E7,A05810,2
E7,A05871,2
E7,A05899,2
E7,A05953,2
E7,A05964,2
E7,A05978,2
E7,A05980,2
E7,A06033,2
E7,A06075,2
E7,A06109,2
E7,A06124,2
E7,A06258,2
E7,A06263,2
E7,A06422,2
E7,A06608,2
E7,A06777,2
E7,A06785,2
E7,A06821,2
E7,A06832,2
E7,A07059,2
E7,A07215,2
E7,A07289,2
E7,A07293,2
E7,A07298,2
E7,A07339,2
E7,A07362,2
E7,A07420,2
E7,A07459,2
E7,A07471,2
E7,A07495,2
E7,A07563,2
E7,A07652,2
E7,A07808,2
E7,A07817,2
E7,A07850,2
E7,A07907,2
E7,A07912,2
E7,A07927,2
E7,A08020,2
E7,A08079,2
E7,A08176,2
E7,A08392,2
E7,A08408,2
E7,A08409,2
E7,A08447,2
E7,A08558,2
E7,A08568,2
E7,A08620,2
E7,A08688,2
E7,A08749,2
E7,A09269,2
E7,A09287,2
E7,A09291,2
E7,A09576,2
E7,A09577,2
E7,A09704,2
E7,A09706,2
E7,A09914,2
E7,A10067,2
E7,A10081,2
E7,A10104,2
E7,A10105,2
E7,A10114,2
E7,A10133,2
E7,A10176,2
E7,A10180,2
E7,A10185,2
E7,A10273,2
E7,A10282,2
E7,A10332,2
E7,A10336,2
E7,A10337,2
E7,A10365,2
E7,A10379,2
E7,A10472,2
E7,A10614,2
E7,A10615,2
E7,A10698,2
E7,A11027,2
E7,A11028,2
E7,A11076,2
E7,A11084,2
E7,A11150,2
E7,A11155,2
E7,A11180,2
E7,A11209,2
E7,A11280,2
E7,A11364,2
E7,A11409,2
E7,A11416,2
E7,A11475,2
E7,A11487,2
E7,A11494,2
E7,A11587,2
E7,A11618,2
E7,A11624,2
E7,A11626,2
E7,A11643,2
E7,A11717,2
E7,A11818,2
E7,A11860,2
E7,A11934,2
E7,A11936,2
E7,A11938,2
E7,A12111,2
E7,A12125,2
E7,A12127,2
E7,A12150,2
E7,A12318,2
E7,A12366,2
E7,A12608,2
E7,A12609,2
E7,A12611,2
E7,A12730,2
E7,A13087,2
E7,A13091,2
E7,A13125,2
E7,A13128,2
E7,A13206,2
E7,A13248,2
E7,A13377,2
E7,A13384,2
E7,A13415,2
E7,A13428,2
E7,A13431,2
E7,A13627,2
E7,A13670,2
E7,A13689,2
E7,A13767,2
E7,A00034,1
E7,A00214,1
E7,A00232,1
E7,A00239,1
E7,A00275,1
E7,A00337,1
E7,A00413,1
E7,A00415,1
E7,A00443,1
E7,A00446,1
E7,A00453,1
E7,A00459,1
E7,A00462,1
E7,A00468,1
E7,A00474,1
E7,A00520,1
E7,A00521,1
E7,A00544,1
E7,A00545,1
E7,A00553,1
E7,A00559,1
E7,A00562,1
E7,A00572,1
E7,A00575,1
E7,A00579,1
E7,A00588,1
E7,A00615,1
E7,A00628,1
E7,A00635,1
E7,A00643,1
E7,A00651,1
E7,A00653,1
E7,A00654,1
E7,A00661,1
E7,A00665,1
E7,A00692,1
E7,A00694,1
E7,A00698,1
E7,A00704,1
E7,A00724,1
E7,A00728,1
E7,A00729,1
E7,A00730,1
E7,A00731,1
E7,A00733,1
E7,A00762,1
E7,A00765,1
E7,A00769,1
E7,A00770,1
E7,A00772,1
E7,A00776,1
E7,A00777,1
E7,A00843,1
E7,A00859,1
E7,A00861,1
E7,A00870,1
E7,A00876,1
E7,A00877,1
E7,A00879,1
E7,A00885,1
E7,A00897,1
E7,A00912,1
E7,A00913,1
E7,A00997,1
E7,A01001,1
E7,A01007,1
E7,A01008,1
E7,A01009,1
E7,A01016,1
E7,A01040,1
E7,A01042,1
E7,A01044,1
E7,A01054,1
E7,A01061,1
E7,A01068,1
E7,A01069,1
E7,A01081,1
E7,A01088,1
E7,A01093,1
E7,A01101,1
E7,A01108,1
E7,A01124,1
E7,A01136,1
E7,A01149,1
E7,A01218,1
E7,A01272,1
E7,A01299,1
E7,A01300,1
E7,A01330,1
E7,A01368,1
E7,A01372,1
E7,A01378,1
E7,A01381,1
E7,A01382,1
E7,A01384,1
E7,A01386,1
E7,A01391,1
E7,A01394,1
E7,A01395,1
E7,A01415,1
E7,A01420,1
E7,A01450,1
E7,A01452,1
E7,A01482,1
E7,A01489,1
E7,A01627,1
E7,A01977,1
E7,A02027,1
E7,A02096,1
E7,A02125,1
E7,A02126,1
E7,A02129,1
E7,A02131,1
E7,A02132,1
E7,A02183,1
E7,A02274,1
E7,A02278,1
E7,A02376,1
E7,A02392,1
E7,A02393,1
E7,A02396,1
E7,A02397,1
E7,A02400,1
E7,A02402,1
E7,A02403,1
E7,A02427,1
E7,A02510,1
E7,A02532,1
E7,A02562,1
E7,A02569,1
E7,A02637,1
E7,A02641,1
E7,A02692,1
E7,A02702,1
E7,A02767,1
E7,A02780,1
E7,A02819,1
E7,A02823,1
E7,A02837,1
E7,A02852,1
E7,A02905,1
E7,A02908,1
E7,A02928,1
E7,A02939,1
E7,A02968,1
E7,A03001,1
E7,A03099,1
E7,A03132,1
